unix_time,timezone,datetime,station_id,unk1,unk2,unk3,lat,long,rain,temp,humidity,pressure,wind_speed,wind_dir,uv,co2,pm1,pm25,pm4,pm10,light_r,light_g,light_b,light_ir,light_vis
1770072206,Asia/Bangkok,2026-02-03 05:43:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,22.43,74.31,1012.48,0.00,305,0.04,431,6.77,8.58,9.58,10.12,0.0016,0.0015,0.0016,0.0016,0.00
1770072506,Asia/Bangkok,2026-02-03 05:48:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,22.15,76.10,1012.60,1.5078,346,0.03,438,8.26,8.74,8.74,8.74,0.0016,0.0015,0.0016,0.0016,0.00
1770072806,Asia/Bangkok,2026-02-03 05:53:00,S1-0000898463,860384061494164,92.29,100,14.15896988,101.34596252,0.00,22.09,76.05,1012.55,0.00,285,0.02,420,7.87,10.25,12.24,12.93,0.0016,0.0015,0.0016,0.0016,0.00
1770073106,Asia/Bangkok,2026-02-03 05:58:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,22.10,76.05,1012.55,0.00,288,0.02,442,5.85,6.43,6.63,6.73,0.0008,0.00075,0.0008,0.00,0.00
1770073706,Asia/Bangkok,2026-02-03 06:08:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,22.07,76.24,1012.64,0.00,211,0.03,440,8.16,9.74,10.54,11.38,0.0016,0.0015,0.0016,0.0016,0.00
1770074007,Asia/Bangkok,2026-02-03 06:13:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,21.94,76.76,1012.73,0.00,128,0.04,464,6.53,7.23,7.27,7.35,0.0016,0.0015,0.0016,0.0016,0.00
1770074307,Asia/Bangkok,2026-02-03 06:18:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,21.78,77.29,1012.78,0.00,213,0.061256,450,7.03,7.44,7.44,7.44,0.0016,0.0015,0.0016,0.00,1.64
1770074607,Asia/Bangkok,2026-02-03 06:23:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,21.64,77.55,1012.93,0.00,191,0.063448,445,4.95,6.83,8.12,8.77,0.0064,0.009,0.0064,0.004,7.12
1770074907,Asia/Bangkok,2026-02-03 06:28:00,S1-0000898463,860384061494164,91.40,100,14.15896988,101.34596252,0.00,21.57,77.65,1013.00,1.5078,182,0.071092,458,11.54,12.20,12.20,12.20,0.0256,0.036855,0.0272,0.012,26.23
1770075207,Asia/Bangkok,2026-02-03 06:33:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,21.52,77.78,1013.06,3.0156,171,0.09662,441,4.88,5.74,5.97,6.08,0.0784,0.123255,0.0936,0.0288,90.05
1770075508,Asia/Bangkok,2026-02-03 06:38:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,21.60,77.12,1013.08,1.183623,214,0.077616,453,10.03,12.04,14.35,15.19,0.04,0.05907,0.041792,0.019552,42.54
1770075807,Asia/Bangkok,2026-02-03 06:43:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,21.77,76.84,1013.14,0.00,220,0.161432,450,11.57,14.51,16.36,17.29,0.197488,0.342,0.266512,0.0536,252.08
1770076107,Asia/Bangkok,2026-02-03 06:48:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,21.88,76.35,1013.22,0.7539,216,0.381144,447,11.27,12.55,12.84,13.04,0.58464,1.097505,0.931472,0.130064,801.36
1770076109,Asia/Bangkok,2026-02-03 06:48:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,21.88,76.35,1013.22,0.7539,216,0.381144,447,11.27,12.55,12.84,13.04,0.58464,1.097505,0.931472,0.130064,801.36
1770076407,Asia/Bangkok,2026-02-03 06:53:00,S1-0000898463,860384061494164,91.40,100,14.15889263,101.34610748,0.00,22.05,75.80,1013.33,1.831977,202,0.576852,430,7.02,7.95,8.00,8.13,0.969872,1.7685,1.4504,0.262672,1290.63
1770076707,Asia/Bangkok,2026-02-03 06:58:00,S1-0000898463,860384061494164,92.29,100,14.15889263,101.34610748,0.00,22.13,75.91,1013.38,3.339777,175,0.78312,431,7.37,8.41,8.75,9.00,1.394064,2.473995,1.954672,0.425328,1806.30
1770077307,Asia/Bangkok,2026-02-03 07:08:00,S1-0000898463,860384061494164,92.29,100,14.15889263,101.34610748,0.00,22.30,75.18,1013.54,1.5078,185,1.275368,423,9.21,9.74,9.74,9.74,2.4392,4.159995,3.136528,0.8136,3036.92
1770077607,Asia/Bangkok,2026-02-03 07:13:00,S1-0000898463,860384061494164,92.29,100,14.15889263,101.34610748,0.00,22.48,74.87,1013.66,1.5078,185,1.605996,416,7.74,8.22,8.25,8.26,3.148,5.290755,3.902128,1.0568,3863.49
1770077907,Asia/Bangkok,2026-02-03 07:18:00,S1-0000898463,860384061494164,93.12,100,14.15889263,101.34610748,0.00,22.60,74.68,1013.71,3.550869,178,1.904364,430,8.62,10.31,10.74,11.18,3.786928,6.312255,4.5984,1.285328,4609.41
1770078207,Asia/Bangkok,2026-02-03 07:23:00,S1-0000898463,860384061494164,92.29,100,14.15889263,101.34610748,0.00,22.74,74.64,1013.81,0.00,207,2.350144,427,11.74,13.77,14.54,14.85,4.732,7.839,5.535472,1.618128,5723.86
1770078507,Asia/Bangkok,2026-02-03 07:28:00,S1-0000898463,860384061494164,93.12,100,14.15889263,101.34610748,0.00,22.83,74.31,1013.81,2.2617,151,2.918748,422,5.87,6.23,6.21,6.21,5.936,9.783255,6.799472,1.987472,7145.37
1770078807,Asia/Bangkok,2026-02-03 07:33:00,S1-0000898463,860384061494164,93.90,100,14.15896797,101.34601593,0.00,23.00,73.96,1013.91,0.00,191,3.376732,427,9.47,10.43,10.93,11.13,6.7736,11.354505,8.001872,2.028112,8290.33
1770079108,Asia/Bangkok,2026-02-03 07:38:00,S1-0000898463,860384061494164,93.12,100,14.15896797,101.34601593,0.00,23.12,73.48,1013.94,0.00,190,3.954688,422,2.58,3.32,3.81,3.87,7.888272,13.32825,9.370128,2.2256,9735.22
1770079408,Asia/Bangkok,2026-02-03 07:43:00,S1-0000898463,860384061494164,93.90,100,14.15896797,101.34601593,0.00,23.10,73.95,1014.09,0.00,160,3.472448,437,5.05,5.79,6.15,6.34,6.679472,11.66829,8.6448,1.816688,8529.62
1770079707,Asia/Bangkok,2026-02-03 07:48:00,S1-0000898463,860384061494164,93.12,100,14.15896797,101.34601593,0.00,23.01,74.55,1014.19,3.339777,178,3.680324,429,5.14,5.87,5.74,5.65,7.182928,12.390255,9.063472,2.049872,9049.31
1770080008,Asia/Bangkok,2026-02-03 07:53:00,S1-0000898463,860384061494164,95.27,100,14.15896797,101.34601593,0.00,23.15,73.49,1014.33,1.88475,176,4.598988,411,5.61,8.81,11.23,12.44,9.333872,15.537255,10.796528,3.030128,11345.97
1770080308,Asia/Bangkok,2026-02-03 07:58:00,S1-0000898463,860384061494164,95.87,100,14.15896797,101.34601593,0.00,23.52,72.80,1014.33,5.405463,137,5.640336,419,2.91,3.29,3.61,3.74,11.450064,19.100355,13.0752,3.612,13949.34
1770080908,Asia/Bangkok,2026-02-03 08:08:00,S1-0000898463,860384061494164,96.41,100,14.15896797,101.34601593,0.00,24.47,71.03,1014.48,3.0156,158,7.08526,416,3.48,4.29,4.92,5.46,14.057824,24.0465,16.760688,4.103728,17561.65
1770081208,Asia/Bangkok,2026-02-03 08:13:00,S1-0000898463,860384061494164,96.90,100,14.15896797,101.34601593,0.00,24.63,70.18,1014.65,2.510487,153,7.24754,420,6.11,6.46,6.43,6.46,14.2416,24.603645,17.395664,3.8936,17967.35
1770081508,Asia/Bangkok,2026-02-03 08:18:00,S1-0000898463,860384061494164,96.41,100,14.15896797,101.34601593,0.00,25.09,69.31,1014.76,0.00,220,6.365256,426,3.76,4.57,5.30,5.60,11.9796,21.555375,16.254,2.818208,15761.64
1770081808,Asia/Bangkok,2026-02-03 08:23:00,S1-0000898463,860384061494164,96.90,100,14.15896797,101.34601593,0.00,25.32,68.84,1014.85,0.00,316,6.789128,453,2.13,2.74,3.14,3.34,12.470928,23.048505,16.524528,3.2016,16821.32
1770082108,Asia/Bangkok,2026-02-03 08:28:00,S1-0000898463,860384061494164,97.69,100,14.15896797,101.34601593,0.00,25.49,67.71,1014.84,3.7695,39,7.633428,444,2.94,3.11,3.11,3.11,15.8272,25.884645,18.9696,4.254864,18932.07
1770082408,Asia/Bangkok,2026-02-03 08:33:00,S1-0000898463,860384061494164,95.27,100,14.15898609,101.34596252,0.00,25.53,67.65,1014.90,3.0156,14,6.744556,422,3.99,4.34,4.29,4.74,12.7696,22.867005,17.045872,3.1992,16709.89
1770082708,Asia/Bangkok,2026-02-03 08:38:00,S1-0000898463,860384061494164,98.25,100,14.15898609,101.34596252,0.00,25.46,67.96,1015.05,4.274613,122,10.726544,424,4.13,4.55,4.70,4.77,19.713872,36.5985,21.509072,7.0328,26664.86
1770083008,Asia/Bangkok,2026-02-03 08:43:00,S1-0000898463,860384061494164,98.66,100,14.15898609,101.34596252,0.00,26.05,67.03,1015.06,2.2617,84,13,429,4.69,5.26,5.79,5.98,28.983728,49.47,29.374928,9.3576,36119.23
1770083308,Asia/Bangkok,2026-02-03 08:48:00,S1-0000898463,860384061494164,98.66,100,14.15898609,101.34596252,0.00,26.63,65.73,1014.94,0.00,313,13,439,4.13,4.43,4.43,4.44,23.142928,46.011495,30.25856,7.91232,33646.56
1770083608,Asia/Bangkok,2026-02-03 08:53:00,S1-0000898463,860384061494164,98.58,100,14.15898609,101.34596252,0.00,27.36,64.54,1014.94,0.7539,325,11.14518,431,1.96,3.05,3.81,4.18,23.027472,37.893,25.941328,8.695728,27711.45
1770083908,Asia/Bangkok,2026-02-03 08:58:00,S1-0000898463,860384061494164,98.66,100,14.15898609,101.34596252,0.00,27.58,63.99,1015.03,0.00,296,13,442,2.25,2.38,2.38,2.38,21.783776,46.244565,23.906928,5.455472,33439.60
1770084509,Asia/Bangkok,2026-02-03 09:08:00,S1-0000898463,860384061494164,98.68,100,14.15898609,101.34596252,0.00,27.64,64.56,1015.11,4.14645,313,10.902888,444,3.37,3.93,3.89,3.91,19.141072,37.0665,25.1696,5.480528,27105.72
1770084808,Asia/Bangkok,2026-02-03 09:13:00,S1-0000898463,860384061494164,98.64,100,14.15898609,101.34596252,0.00,27.87,64.02,1015.13,1.5078,316,12.471352,461,6.12,6.47,6.47,6.45,22.74976,42.442245,29.4208,7.06016,31026.88
1770085108,Asia/Bangkok,2026-02-03 09:18:00,S1-0000898463,860384061494164,98.55,100,14.15898609,101.34596252,0.00,28.08,63.44,1015.25,0.248787,290,13,418,1.57,2.04,2.31,2.45,29.09,51.76425,34.2056,8.751392,37731.00
1770085408,Asia/Bangkok,2026-02-03 09:23:00,S1-0000898463,860384061494164,98.39,100,14.15898609,101.34596252,0.00,28.46,62.82,1015.28,3.0156,341,13,409,4.32,4.57,4.57,4.57,35.162736,62.365755,36.343728,10.25632,45547.43
1770085709,Asia/Bangkok,2026-02-03 09:28:00,S1-0000898463,860384061494164,98.39,100,14.15898609,101.34596252,0.00,28.74,62.27,1015.35,0.00,299,13,411,5.84,7.68,9.31,9.90,36.49192,69.908175,40.84608,11.941936,51086.55
1770086009,Asia/Bangkok,2026-02-03 09:33:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.09,61.58,1015.33,2.2617,319,13,437,3.57,3.78,3.78,3.78,40.174176,75.68871,42.630176,13.157264,55280.05
1770086309,Asia/Bangkok,2026-02-03 09:38:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.46,60.90,1015.40,1.5078,272,13,431,1.52,2.62,2.78,2.99,42.212576,77.87925,44.030624,13.466512,56833.47
1770086609,Asia/Bangkok,2026-02-03 09:43:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.74,60.49,1015.38,0.00,331,13,439,3.88,5.05,5.82,6.21,43.3632,82.9065,47.025376,14.085264,60580.03
1770086909,Asia/Bangkok,2026-02-03 09:48:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.84,60.18,1015.32,0.00,279,13,440,5.93,7.34,8.40,8.87,46.12288,84.4065,48.51712,14.451008,61624.52
1770087209,Asia/Bangkok,2026-02-03 09:53:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,30.01,59.58,1015.29,4.5234,323,13,427,3.28,4.73,5.77,6.32,46.811728,84.3579,48.050928,15.558624,61503.35
1770087212,Asia/Bangkok,2026-02-03 09:53:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,30.01,59.58,1015.29,4.5234,323,13,427,3.28,4.73,5.77,6.32,46.811728,84.3579,48.050928,15.558624,61503.35
1770087509,Asia/Bangkok,2026-02-03 09:58:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,30.12,59.37,1015.30,3.483018,306,13,421,2.29,2.43,2.43,2.43,47.097408,84.8958,52.82464,15.4992,62086.66
1770088109,Asia/Bangkok,2026-02-03 10:08:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.84,59.00,1015.22,7.033887,147,13,432,14.24,16.67,17.40,18.34,47.764272,86.1633,49.7232,17.044528,62908.60
1770088409,Asia/Bangkok,2026-02-03 10:13:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.91,58.71,1015.16,9.333282,55,13,425,19.07,20.83,21.37,21.65,47.9684,95.30421,53.7176,16.7888,69559.92
1770088709,Asia/Bangkok,2026-02-03 10:18:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.64,59.09,1015.14,4.191684,29,13,430,12.94,15.65,17.08,17.79,52.764528,91.963065,55.107888,17.357072,67145.34
1770089009,Asia/Bangkok,2026-02-03 10:23:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.67,59.39,1015.06,10.268118,36,13,423,14.65,16.50,17.33,17.74,55.686864,101.717565,59.042512,18.727312,74252.20
1770089309,Asia/Bangkok,2026-02-03 10:28:00,S1-0000898463,860384061494164,98.39,100,14.15898800,101.34601593,0.00,29.86,58.86,1015.03,7.214823,75,13,417,11.89,13.71,14.64,15.10,59.693872,100.467,59.859728,20.3132,73330.15
1770089644,Asia/Bangkok,2026-02-03 10:34:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,29.65,59.48,1014.99,4.274613,58,13,422,13.07,14.37,15.18,15.91,62.2752,104.159355,64.235808,21.012576,76167.55
1770089909,Asia/Bangkok,2026-02-03 10:38:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.01,59.32,1015.01,4.093677,71,13,432,7.20,7.09,7.09,7.09,65.159088,107.2281,63.521376,20.78,78356.66
1770090210,Asia/Bangkok,2026-02-03 10:43:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,29.85,59.12,1014.92,8.187354,66,13,415,9.92,11.84,12.76,13.23,64.1696,106.70424,63.804336,22.318672,77882.30
1770090509,Asia/Bangkok,2026-02-03 10:48:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.06,58.76,1014.81,11.68545,46,13,412,9.02,10.65,10.77,10.83,63.183536,115.87425,73.243424,21.043728,84802.72
1770090809,Asia/Bangkok,2026-02-03 10:53:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,29.55,59.74,1014.74,11.632677,116,13,451,9.62,10.17,10.17,10.17,70.478928,117.77721,73.98208,21.084528,85994.57
1770091110,Asia/Bangkok,2026-02-03 10:58:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.18,59.20,1014.73,6.279987,89,13,386,13.57,14.35,14.35,14.35,70.507664,111.143145,76.1024,23.564272,81174.96
1770091710,Asia/Bangkok,2026-02-03 11:08:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,29.81,59.42,1014.59,5.495931,121,13,430,13.00,14.35,14.74,14.97,74.735808,123.97101,82.8012,25.302624,90497.48
1770092010,Asia/Bangkok,2026-02-03 11:13:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.06,59.40,1014.59,11.61006,146,13,414,8.50,8.99,8.99,8.99,78.1708,129.895065,81.727776,25.8656,94915.72
1770092310,Asia/Bangkok,2026-02-03 11:18:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.01,59.15,1014.47,6.566469,161,13,434,7.79,8.24,8.24,8.24,81.991472,123.14526,85.462624,26.074288,89950.83
1770092610,Asia/Bangkok,2026-02-03 11:23:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,29.68,59.51,1014.32,9.0468,154,13,424,8.01,8.47,8.47,8.47,85.3708,134.816565,92.743088,28.920464,98547.93
1770092910,Asia/Bangkok,2026-02-03 11:28:00,S1-0000898463,860384061494164,98.39,100,14.15901279,101.34606171,0.00,30.17,58.84,1014.24,4.613868,117,13,413,5.22,5.52,5.52,5.52,86.85664,141.801375,98.914128,28.0856,103269.42
1770093210,Asia/Bangkok,2026-02-03 11:33:00,S1-0000898463,860384061494164,98.39,100,14.15896034,101.34603119,0.00,29.44,59.65,1014.08,18.628869,76,13,434,7.36,8.76,9.66,10.72,96.679392,146.61525,100.879392,28.6824,107033.63
1770093214,Asia/Bangkok,2026-02-03 11:33:00,S1-0000898463,860384061494164,98.39,100,14.15896034,101.34603119,0.00,29.44,59.65,1014.08,18.628869,76,13,434,7.36,8.76,9.66,10.72,96.679392,146.61525,100.879392,28.6824,107033.63
1770093510,Asia/Bangkok,2026-02-03 11:38:00,S1-0000898463,860384061494164,98.39,100,14.15896034,101.34603119,0.00,29.43,59.68,1014.09,17.3397,134,13,429,4.81,5.56,6.13,6.35,70.5356,115.272,78.88096,22.18944,85317.30
1770093810,Asia/Bangkok,2026-02-03 11:43:00,S1-0000898463,860384061494164,98.39,100,14.15896034,101.34603119,0.00,29.71,59.61,1014.09,7.99134,128,13,421,6.56,6.96,6.93,6.93,105.645792,165.34332,112.4424,34.517408,120350.93
1770094111,Asia/Bangkok,2026-02-03 11:48:00,S1-0000898463,860384061494164,98.39,100,14.15896034,101.34603119,0.00,30.40,58.13,1013.86,15.183546,144,13,432,5.20,7.48,8.06,8.58,99.432,160.523565,109.219424,33.551088,117142.90
1770094410,Asia/Bangkok,2026-02-03 11:53:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.09,58.88,1013.85,12.0624,140,13,419,9.65,10.20,10.14,10.28,82.139664,130.98321,91.781024,25.359392,96079.12
1770094710,Asia/Bangkok,2026-02-03 11:58:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.17,58.12,1013.62,15.8319,95,13,416,3.69,4.62,5.01,5.21,110.526624,181.222935,110.739744,35.146288,132542.92
1770095310,Asia/Bangkok,2026-02-03 12:08:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.27,58.77,1013.43,10.93155,93,13,437,6.23,6.87,7.11,7.22,63.996272,104.6175,71.962128,20.100528,79808.52
1770095610,Asia/Bangkok,2026-02-03 12:13:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.21,58.39,1013.44,9.370977,84,13,430,5.64,6.18,6.49,6.65,50.421264,83.9175,57.904,14.689408,60963.26
1770095911,Asia/Bangkok,2026-02-03 12:18:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,29.97,58.22,1013.23,13.72098,69,13,431,4.83,5.79,6.28,6.53,118.914512,180.168,125.265856,40.429936,132128.19
1770096210,Asia/Bangkok,2026-02-03 12:23:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.29,58.03,1013.12,12.725832,120,13,410,2.88,3.05,3.05,3.05,105.9808,172.243065,116.0596,34.727728,125938.77
1770096511,Asia/Bangkok,2026-02-03 12:28:00,S1-0000898463,860384061494164,98.18,100,14.15896034,101.34603119,0.00,30.61,58.24,1013.13,12.167946,86,13,448,4.38,4.63,4.63,4.63,106.273792,170.57625,119.1152,32.132,124804.73
1770096811,Asia/Bangkok,2026-02-03 12:33:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,30.81,57.42,1013.09,9.710232,139,13,413,7.31,8.80,9.42,9.95,102.418592,164.0175,106.896992,27.646672,119742.56
1770097111,Asia/Bangkok,2026-02-03 12:38:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,30.77,57.17,1013.05,16.419942,112,13,417,4.16,5.10,5.72,6.28,83.8736,143.00229,98.0824,24.064224,104576.40
1770097411,Asia/Bangkok,2026-02-03 12:43:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.18,56.72,1012.90,4.711875,179,13,431,7.41,7.82,7.83,7.84,102.542176,156.85674,99.1856,27.757264,114273.10
1770097711,Asia/Bangkok,2026-02-03 12:48:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,30.97,57.35,1012.87,9.8007,126,13,411,10.85,13.43,14.55,15.22,85.438752,144.70818,88.038,31.395728,105255.84
1770098011,Asia/Bangkok,2026-02-03 12:53:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.02,57.36,1012.76,3.204075,166,13,428,7.28,8.50,9.15,9.16,87.044576,143.577,93.475664,28.537136,104823.94
1770098311,Asia/Bangkok,2026-02-03 12:58:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.09,56.80,1012.53,10.5546,61,13,382,4.97,5.34,5.34,5.34,77.863392,137.00151,98.7884,25.867424,100034.02
1770098911,Asia/Bangkok,2026-02-03 13:08:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.47,56.59,1012.20,11.120025,65,13,466,2.39,3.15,3.90,4.28,99.048224,155.64924,112.3568,29.0692,113925.75
1770099211,Asia/Bangkok,2026-02-03 13:13:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.14,56.83,1012.34,11.91162,54,13,422,3.76,4.05,4.09,4.12,94.827424,137.2851,97.26208,27.0488,100400.88
1770099511,Asia/Bangkok,2026-02-03 13:18:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.28,56.60,1012.26,10.17765,141,13,415,4.25,4.50,4.50,4.50,93.854672,151.82601,101.2624,29.778128,111198.05
1770099811,Asia/Bangkok,2026-02-03 13:23:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.13,56.81,1012.09,9.265431,72,13,388,4.13,4.86,5.26,5.17,82.448992,146.676435,103.7032,31.359008,106853.11
1770100111,Asia/Bangkok,2026-02-03 13:28:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34603119,0.00,31.16,56.43,1011.95,20.679477,110,13,475,4.76,5.07,5.10,5.12,90.639728,149.09475,88.57024,26.689824,108603.58
1770100412,Asia/Bangkok,2026-02-03 13:33:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34601593,0.00,31.24,56.61,1011.88,12.688137,81,13,402,3.84,4.23,4.47,4.33,90.239776,147.22575,106.2864,28.10496,107226.24
1770100711,Asia/Bangkok,2026-02-03 13:38:00,S1-0000898463,860384061494164,98.18,100,14.15897179,101.34601593,0.00,31.62,55.87,1011.64,15.326787,65,13,402,7.54,8.08,7.98,7.98,84.696464,137.038875,93.861408,24.078128,99455.79
1770101012,Asia/Bangkok,2026-02-03 13:43:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,31.73,56.33,1011.58,12.386577,97,13,403,2.93,3.28,3.43,3.50,92.2668,145.98501,97.733264,25.630208,106614.88
1770101311,Asia/Bangkok,2026-02-03 13:48:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,31.50,55.69,1011.55,3.106068,94,13,418,3.32,4.63,5.55,6.00,89.053792,144.18807,101.919312,27.94336,105253.41
1770101611,Asia/Bangkok,2026-02-03 13:53:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,32.15,55.01,1011.35,6.7851,181,13,401,2.95,3.29,3.39,3.44,84.351088,138.97149,96.8952,28.077024,102814.80
1770101913,Asia/Bangkok,2026-02-03 13:58:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,31.96,55.77,1011.33,9.34836,148,13,393,1.31,1.39,1.39,1.39,97.56,141.42321,93.6032,28.47648,103442.12
1770102512,Asia/Bangkok,2026-02-03 14:08:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,31.93,55.53,1011.01,12.145329,154,13,412,1.85,1.95,1.95,1.95,101.65632,128.67771,89.793376,33.734928,94283.40
1770102812,Asia/Bangkok,2026-02-03 14:13:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,32.50,54.94,1010.98,10.660146,134,13,402,2.99,3.24,3.30,3.33,89.45408,139.08621,85.288464,27.9184,101663.16
1770103112,Asia/Bangkok,2026-02-03 14:18:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,32.71,54.26,1010.91,13.351569,106,13,379,6.56,7.64,8.48,8.82,78.646624,133.666065,112.753856,24.921072,97916.63
1770103412,Asia/Bangkok,2026-02-03 14:23:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,32.60,54.73,1010.87,4.199223,90,13,403,6.50,7.67,8.23,8.51,89.3128,123.905145,89.721072,25.438928,90378.57
1770103712,Asia/Bangkok,2026-02-03 14:28:00,S1-0000898463,860384061494164,98.45,100,14.15897179,101.34601593,0.00,32.63,54.81,1010.72,8.511531,177,13,399,3.62,3.87,3.87,3.87,92.8304,121.0401,83.024,23.2824,88516.24
1770104012,Asia/Bangkok,2026-02-03 14:33:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,32.71,54.92,1010.70,8.421063,126,13,404,2.85,3.01,3.01,3.01,76.907664,115.24518,81.818976,23.063472,84137.09
1770104312,Asia/Bangkok,2026-02-03 14:38:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,33.20,53.50,1010.62,3.0156,156,13,408,2.96,3.33,3.50,3.58,67.21536,119.391,91.540112,22.830928,87190.01
1770104612,Asia/Bangkok,2026-02-03 14:43:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,33.25,53.57,1010.61,7.003731,142,13,396,4.86,7.95,10.09,10.39,72.276,101.9055,75.052272,21.985408,74492.22
1770104912,Asia/Bangkok,2026-02-03 14:48:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,32.95,54.24,1010.60,10.230423,129,13,402,3.61,4.48,5.13,5.45,72.515424,112.74999,73.059424,19.731472,82504.14
1770105212,Asia/Bangkok,2026-02-03 14:53:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,32.74,54.35,1010.57,14.3241,150,13,397,3.07,6.02,7.81,8.76,59.599088,95.79,72.586128,20.012528,69894.48
1770105512,Asia/Bangkok,2026-02-03 14:58:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,32.78,54.45,1010.56,4.5234,141,13,405,4.16,5.00,5.44,5.66,76.9872,92.830245,73.88288,17.516,67820.84
1770106112,Asia/Bangkok,2026-02-03 15:08:00,S1-0000898463,860384061494164,98.45,100,14.15898228,101.34601593,0.00,33.41,52.83,1010.34,4.5234,146,13,398,8.75,9.25,9.33,9.25,66.777328,90.47025,59.436272,17.998928,66103.98
