unix_time,timezone,datetime,station_id,unk1,unk2,unk3,lat,long,rain,temp,humidity,pressure,wind_speed,wind_dir,uv,co2,pm1,pm25,pm4,pm10,light_r,light_g,light_b,light_ir,light_vis
1764733950,Asia/Bangkok,2025-12-03 10:52:00,S1-0000898463,860384061494164,71.06,100,14.15902138,101.34561920,0.00,36.68,55.16,1010.18,0.00,202,13,380,12.25,13.23,13.06,13.06,69.250512,121.18674,79.176528,25.852528,88632.52
1764734250,Asia/Bangkok,2025-12-03 10:57:00,S1-0000898463,860384061494164,74.53,100,14.15902138,101.34561920,0.00,36.83,55.10,1010.16,0.00,202,13,370,12.12,12.81,12.81,12.81,68.908576,121.2279,79.58976,24.8472,88745.15
1764734550,Asia/Bangkok,2025-12-03 11:02:00,S1-0000898463,860384061494164,77.76,100,14.15902138,101.34561920,0.00,36.82,54.51,1010.20,0.00,213,13,387,10.39,10.85,10.99,10.99,73.3248,113.68029,78.487728,30.22944,83031.08
1764734850,Asia/Bangkok,2025-12-03 11:07:00,S1-0000898463,860384061494164,79.29,100,14.15902138,101.34561920,0.00,37.32,52.84,1010.12,0.00,197,13,388,8.79,9.36,9.41,9.43,82.2752,121.878,83.772992,24.702928,89042.05
1764735150,Asia/Bangkok,2025-12-03 11:12:00,S1-0000898463,860384061494164,82.18,100,14.15902138,101.34561920,0.00,37.76,52.31,1010.07,0.00,208,13,387,14.30,15.57,15.67,15.55,79.22464,122.733855,82.125328,26.042672,89697.32
1764735450,Asia/Bangkok,2025-12-03 11:17:00,S1-0000898463,860384061494164,83.53,100,14.15902138,101.34561920,0.00,37.86,52.99,1009.98,0.00,193,13,421,9.41,9.86,9.95,9.95,73.916576,124.96407,85.156528,26.086928,91297.66
1764735750,Asia/Bangkok,2025-12-03 11:22:00,S1-0000898463,860384061494164,84.83,100,14.15902138,101.34561920,0.00,38.73,51.86,1009.84,0.00,293,13,417,8.46,8.94,8.94,8.94,77.154,127.890375,83.526624,26.381264,93559.96
1764736050,Asia/Bangkok,2025-12-03 11:27:00,S1-0000898463,860384061494164,87.25,100,14.15902138,101.34561920,0.00,39.11,51.14,1009.73,0.00,253,13,428,10.68,12.11,12.65,12.77,73.126128,132.24201,82.273872,23.792992,96655.78
1764736350,Asia/Bangkok,2025-12-03 11:32:00,S1-0000898463,860384061494164,88.38,100,14.15902138,101.34561920,0.00,39.74,51.31,1009.66,0.00,278,13,437,10.96,11.69,11.65,11.65,75.379472,136.50879,84.640272,27.878128,99684.95
1764736651,Asia/Bangkok,2025-12-03 11:37:00,S1-0000898463,860384061494164,89.44,100,14.15914726,101.34587860,0.00,39.87,50.54,1009.54,0.00,202,13,435,8.17,8.63,8.78,8.90,80.087312,144.49593,94.734864,28.705824,105559.98
1764736951,Asia/Bangkok,2025-12-03 11:42:00,S1-0000898463,860384061494164,90.45,100,14.15914726,101.34587860,0.00,40.08,50.43,1009.45,0.00,323,13,446,7.02,9.11,10.06,10.53,86.857072,131.7174,94.590624,28.209872,96250.80
1764737251,Asia/Bangkok,2025-12-03 11:47:00,S1-0000898463,860384061494164,91.40,100,14.15914726,101.34587860,0.00,40.25,50.01,1009.39,0.00,323,13,438,10.28,10.89,10.89,10.89,74.018288,118.91301,100.265824,26.899728,86881.92
1764737551,Asia/Bangkok,2025-12-03 11:52:00,S1-0000898463,860384061494164,92.29,100,14.15914726,101.34587860,0.00,40.42,50.54,1009.28,0.00,297,13,442,9.61,10.37,10.47,10.54,86.322064,106.026645,88.78944,23.6884,77326.77
1764737851,Asia/Bangkok,2025-12-03 11:57:00,S1-0000898463,860384061494164,93.12,100,14.15914726,101.34587860,0.00,40.08,50.64,1009.17,0.00,320,13,448,7.37,7.82,7.79,7.79,91.171728,116.6265,84.706672,19.0664,85110.22
1764738151,Asia/Bangkok,2025-12-03 12:02:00,S1-0000898463,860384061494164,94.61,100,14.15914726,101.34587860,0.00,39.77,50.75,1009.13,0.00,301,13,452,9.37,9.94,9.91,9.91,92.315424,136.4805,81.413712,24.66624,99722.92
1764738451,Asia/Bangkok,2025-12-03 12:07:00,S1-0000898463,860384061494164,94.61,100,14.15914726,101.34587860,0.00,40.18,50.49,1008.99,0.00,307,13,453,11.17,11.82,11.82,11.82,75.4024,140.321565,90.998672,20.268112,102556.92
1764738751,Asia/Bangkok,2025-12-03 12:12:00,S1-0000898463,860384061494164,95.87,100,14.15914726,101.34587860,0.00,39.58,50.90,1008.84,0.00,326,13,447,7.88,8.74,9.15,9.34,74.894,148.816065,98.6744,17.676,108723.20
1764739051,Asia/Bangkok,2025-12-03 12:17:00,S1-0000898463,860384061494164,96.41,100,14.15914726,101.34587860,0.00,39.89,50.99,1008.74,0.00,336,13,446,9.35,9.89,9.89,9.87,85.650928,135.2499,100.736224,21.577136,98919.38
1764739351,Asia/Bangkok,2025-12-03 12:22:00,S1-0000898463,860384061494164,96.90,100,14.15914726,101.34587860,0.00,40.58,50.07,1008.68,0.00,289,13,451,4.94,5.80,6.01,6.05,81.8116,126.68274,96.7232,20.1448,92556.20
1764739651,Asia/Bangkok,2025-12-03 12:27:00,S1-0000898463,860384061494164,97.32,100,14.15914726,101.34587860,0.00,40.92,49.73,1008.53,0.00,250,13,441,13.73,14.65,14.61,14.63,83.889408,126.64149,91.750928,30.3024,92540.94
1764739951,Asia/Bangkok,2025-12-03 12:32:00,S1-0000898463,860384061494164,97.69,100,14.15914726,101.34587860,0.00,41.03,49.05,1008.48,0.00,307,13,464,13.10,13.85,13.85,13.85,83.13824,113.28726,89.49056,28.617328,82825.11
1764740251,Asia/Bangkok,2025-12-03 12:37:00,S1-0000898463,860384061494164,98.00,100,14.15911293,101.34581757,0.00,40.79,49.47,1008.42,0.00,315,13,453,9.79,10.35,10.28,10.28,76.4696,130.35,86.6408,28.612272,95285.45
1764740551,Asia/Bangkok,2025-12-03 12:42:00,S1-0000898463,860384061494164,98.00,100,14.15911293,101.34581757,0.00,40.71,49.64,1008.36,0.00,292,13,448,8.45,8.93,8.93,8.93,69.758176,127.22325,83.638864,25.738064,92900.93
1764740852,Asia/Bangkok,2025-12-03 12:47:00,S1-0000898463,860384061494164,98.25,100,14.15911293,101.34581757,0.00,41.07,49.22,1008.27,0.7539,113,13,453,7.08,8.35,9.05,9.40,76.5424,131.07126,85.157328,19.010928,95680.16
1764741151,Asia/Bangkok,2025-12-03 12:52:00,S1-0000898463,860384061494164,98.25,100,14.15911293,101.34581757,0.00,41.17,49.14,1008.16,0.00,302,13,450,5.80,6.13,6.13,6.13,80.3928,136.422435,95.275472,22.374176,99628.27
1764741451,Asia/Bangkok,2025-12-03 12:57:00,S1-0000898463,860384061494164,92.29,100,14.15911293,101.34581757,0.00,41.95,48.35,1007.98,0.00,247,13,438,7.62,8.06,8.06,8.06,61.76064,104.94051,69.308,19.477792,74895.16
1764741755,Asia/Bangkok,2025-12-03 13:02:00,S1-0000898463,860384061494164,98.45,100,14.15911293,101.34581757,0.00,42.34,47.67,1007.88,0.00,322,13,445,3.97,4.72,4.89,4.97,95.1992,124.3515,87.57664,22.1792,90626.69
1764741751,Asia/Bangkok,2025-12-03 13:02:00,S1-0000898463,860384061494164,98.45,100,14.15911293,101.34581757,0.00,42.34,47.67,1007.88,0.00,322,13,445,3.97,4.72,4.89,4.97,95.1992,124.3515,87.57664,22.1792,90626.69
1764742052,Asia/Bangkok,2025-12-03 13:07:00,S1-0000898463,860384061494164,61.38,100,14.15911293,101.34581757,0.00,42.71,48.22,1007.76,0.00,300,8.476432,136,6.54,6.94,6.92,6.92,15.25984,28.7442,25.36896,3.19744,21039.58
1764742352,Asia/Bangkok,2025-12-03 13:12:00,S1-0000898463,860384061494164,98.45,100,14.15911293,101.34581757,0.00,42.51,47.54,1007.70,0.00,274,13,448,6.54,6.83,6.92,6.92,78.16,124.248435,96.8016,21.628272,90763.73
1764742652,Asia/Bangkok,2025-12-03 13:17:00,S1-0000898463,860384061494164,74.53,100,14.15911293,101.34581757,0.00,42.33,48.00,1007.57,0.00,313,10.165524,302,8.15,9.55,9.80,10.06,19.346672,34.32933,28.57208,4.844448,25262.31
1764742952,Asia/Bangkok,2025-12-03 13:22:00,S1-0000898463,860384061494164,98.45,100,14.15911293,101.34581757,0.00,41.75,48.54,1007.50,0.00,314,13,456,9.49,11.01,11.76,12.14,85.16392,122.255325,87.811024,25.676112,89374.48
1764743252,Asia/Bangkok,2025-12-03 13:27:00,S1-0000898463,860384061494164,98.45,100,14.15911293,101.34581757,0.00,41.11,49.22,1007.44,0.7539,299,13,443,6.86,7.22,7.26,7.26,73.312224,123.756855,78.158624,26.372336,90379.52
1764743552,Asia/Bangkok,2025-12-03 13:32:00,S1-0000898463,860384061494164,98.58,100,14.15911293,101.34581757,0.00,40.97,49.23,1007.41,0.090468,283,13,429,11.18,11.79,11.82,11.82,71.8456,105.63426,111.07424,23.051728,77196.02
1764743852,Asia/Bangkok,2025-12-03 13:37:00,S1-0000898463,860384061494164,98.58,100,14.15908623,101.34584808,0.00,40.93,49.30,1007.37,2.11092,288,13,449,8.03,8.44,8.54,8.57,82.41888,112.45599,99.094864,27.181792,82131.95
1764744152,Asia/Bangkok,2025-12-03 13:42:00,S1-0000898463,860384061494164,98.58,100,14.15908623,101.34584808,0.00,40.60,49.74,1007.27,0.00,293,13,441,6.76,7.85,7.85,7.85,85.6308,121.526565,74.5992,26.973792,88613.32
1764744452,Asia/Bangkok,2025-12-03 13:47:00,S1-0000898463,860384061494164,98.58,100,14.15908623,101.34584808,0.00,40.84,49.27,1007.16,0.00,306,13,435,11.06,12.02,12.22,12.33,74.712,127.899,83.3856,19.163472,93546.41
1764744752,Asia/Bangkok,2025-12-03 13:52:00,S1-0000898463,860384061494164,98.58,100,14.15908623,101.34584808,0.00,40.85,49.68,1006.98,0.00,317,13,447,7.30,7.83,8.04,8.09,54.561408,94.198005,78.705376,24.421072,68598.02
1764745052,Asia/Bangkok,2025-12-03 13:57:00,S1-0000898463,860384061494164,72.82,100,14.15908623,101.34584808,0.00,40.92,49.14,1006.89,0.00,320,6.79382,326,8.43,9.03,9.13,9.18,12.115392,23.02425,20.408464,2.7384,16833.05
1764745352,Asia/Bangkok,2025-12-03 14:02:00,S1-0000898463,860384061494164,63.43,100,14.15908623,101.34584808,0.00,40.41,49.69,1006.87,0.00,263,6.260984,208,11.62,14.30,15.13,15.75,10.998928,21.228855,19.3184,2.305072,15500.96
1764745652,Asia/Bangkok,2025-12-03 14:07:00,S1-0000898463,860384061494164,88.38,100,14.15908623,101.34584808,0.00,40.04,50.15,1006.80,0.00,86,8.888856,340,8.25,8.66,8.72,8.72,16.158,30.496125,26.328192,3.444992,22070.64
1764745952,Asia/Bangkok,2025-12-03 14:12:00,S1-0000898463,860384061494164,98.58,100,14.15908623,101.34584808,0.00,40.03,49.89,1006.77,0.00,205,13,429,11.97,12.66,12.66,12.66,69.763424,90.4908,74.5,26.7672,66128.80
1764746252,Asia/Bangkok,2025-12-03 14:17:00,S1-0000898463,860384061494164,98.66,100,14.15908623,101.34584808,0.00,40.04,49.82,1006.73,0.00,205,13,435,7.94,8.39,8.38,8.39,52.9,89.128005,65.4512,25.332528,65137.23
1764746552,Asia/Bangkok,2025-12-03 14:22:00,S1-0000898463,860384061494164,98.66,100,14.15908623,101.34584808,0.00,40.13,49.28,1006.68,0.00,203,13,442,4.01,4.33,4.53,4.91,67.604112,89.843355,68.0272,18.512,65661.28
1764746853,Asia/Bangkok,2025-12-03 14:27:00,S1-0000898463,860384061494164,98.66,100,14.15908623,101.34584808,0.00,39.87,50.89,1006.63,0.7539,172,13,454,6.84,8.48,9.48,9.98,62.897072,82.195245,58.0592,16.042064,60005.18
1764747152,Asia/Bangkok,2025-12-03 14:32:00,S1-0000898463,860384061494164,98.66,100,14.15908623,101.34584808,0.00,40.05,51.34,1006.57,0.00,182,13,435,10.30,11.12,11.30,11.39,59.5408,81.951855,63.272688,15.460528,59857.25
1764747453,Asia/Bangkok,2025-12-03 14:37:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,40.28,50.13,1006.49,0.00,275,13,438,15.02,15.89,15.89,15.89,54.282288,83.723745,64.147728,14.771424,61088.30
1764747753,Asia/Bangkok,2025-12-03 14:42:00,S1-0000898463,860384061494164,98.66,100,14.15909672,101.34580231,0.00,40.97,49.62,1006.37,0.00,285,13,433,14.95,15.81,15.81,15.81,53.743312,76.877505,56.032,20.993072,56261.15
1764748053,Asia/Bangkok,2025-12-03 14:47:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,41.48,48.97,1006.26,2.827125,308,13,442,10.55,11.15,11.15,11.15,47.0488,84.3345,61.6032,17.118,61516.65
1764748353,Asia/Bangkok,2025-12-03 14:52:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,41.22,48.71,1006.14,0.00,188,13,441,6.93,7.42,7.42,7.42,52.672,90.9408,63.705072,12.395472,66675.16
1764748653,Asia/Bangkok,2025-12-03 14:57:00,S1-0000898463,860384061494164,98.45,100,14.15909672,101.34580231,0.00,41.19,48.95,1006.11,0.00,194,13,438,11.18,11.82,11.82,11.82,47.622672,75.348255,46.7008,20.447088,54480.91
1764748953,Asia/Bangkok,2025-12-03 15:02:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,40.81,50.67,1006.14,0.00,202,13,432,9.80,12.34,14.44,15.49,51.284576,82.74921,57.154208,14.696688,60599.57
1764749253,Asia/Bangkok,2025-12-03 15:07:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,39.56,52.28,1006.20,0.00,188,13,426,12.85,13.58,13.58,13.58,54.289824,76.0896,55.95808,23.776,55563.45
1764749553,Asia/Bangkok,2025-12-03 15:12:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,39.19,52.31,1006.20,2.796969,183,13,420,11.47,12.13,12.13,12.13,50.665328,64.849245,45.776,13.710672,47403.46
1764749853,Asia/Bangkok,2025-12-03 15:17:00,S1-0000898463,860384061494164,86.07,100,14.15909672,101.34580231,0.00,38.11,53.90,1006.19,3.581025,184,7.715112,412,14.05,14.85,14.85,14.85,14.44992,26.18793,20.332608,4.116608,19136.28
1764750153,Asia/Bangkok,2025-12-03 15:22:00,S1-0000898463,860384061494164,91.40,100,14.15909672,101.34580231,0.00,36.92,55.70,1006.17,4.274613,198,8.376328,421,16.26,18.51,19.44,19.91,17.734176,28.405935,22.341488,5.160688,20789.32
1764750453,Asia/Bangkok,2025-12-03 15:27:00,S1-0000898463,860384061494164,89.44,100,14.15909672,101.34580231,0.00,36.72,57.29,1006.12,0.00,213,7.822008,409,15.46,16.35,16.35,16.35,14.8144,26.55567,20.588448,4.088,19403.52
1764750477,Asia/Bangkok,2025-12-03 15:27:00,S1-0000898463,860384061494164,89.44,100,14.15909672,101.34580231,0.00,36.72,57.29,1006.12,0.00,213,7.822008,409,15.46,16.35,16.35,16.35,14.8144,26.55567,20.588448,4.088,19403.52
1764750754,Asia/Bangkok,2025-12-03 15:32:00,S1-0000898463,860384061494164,98.68,100,14.15909672,101.34580231,0.00,36.66,56.83,1006.08,1.937523,179,13,453,19.37,20.49,20.49,20.49,35.520224,62.974875,35.216224,11.076,46332.78
1764751053,Asia/Bangkok,2025-12-03 15:37:00,S1-0000898463,860384061494164,92.29,100,14.15907001,101.34586334,0.00,36.29,57.66,1006.07,2.2617,180,10.639412,425,17.53,18.54,18.54,18.54,22.0756,36.328125,26.418592,6.321408,26447.03
1764751353,Asia/Bangkok,2025-12-03 15:42:00,S1-0000898463,860384061494164,98.68,100,14.15907001,101.34586334,0.00,36.68,56.99,1006.12,1.726431,205,13,438,19.27,20.37,20.33,20.56,33.843472,48.924,49.892112,11.008224,35725.84
1764751653,Asia/Bangkok,2025-12-03 15:47:00,S1-0000898463,860384061494164,89.44,100,14.15907001,101.34586334,0.00,36.87,56.58,1006.08,0.00,185,9.432212,417,19.28,20.39,20.39,20.39,18.662864,32.066145,23.500528,5.352992,23429.03
1764751953,Asia/Bangkok,2025-12-03 15:52:00,S1-0000898463,860384061494164,89.44,100,14.15907001,101.34586334,0.00,36.18,58.08,1006.10,0.00,195,9.922664,415,16.77,19.17,20.31,20.88,21.4768,33.6543,24.4584,6.830672,24655.16
1764752253,Asia/Bangkok,2025-12-03 15:57:00,S1-0000898463,860384061494164,89.44,100,14.15907001,101.34586334,0.00,35.75,58.97,1006.13,0.00,205,9.216,405,21.15,23.58,23.97,23.60,18.845872,31.261245,22.148272,5.531728,22888.50
1764752553,Asia/Bangkok,2025-12-03 16:02:00,S1-0000898463,860384061494164,83.53,100,14.15907001,101.34586334,0.00,35.34,59.93,1006.09,0.00,186,7.362336,421,15.60,16.50,16.50,16.50,14.634128,24.97725,18.217872,4.3032,18254.34
1764752854,Asia/Bangkok,2025-12-03 16:07:00,S1-0000898463,860384061494164,86.07,100,14.15907001,101.34586334,0.00,34.78,60.25,1006.13,0.00,191,6.670576,393,15.94,17.17,17.41,17.53,13.365072,22.6221,16.5088,3.908272,16524.94
1764753153,Asia/Bangkok,2025-12-03 16:12:00,S1-0000898463,860384061494164,86.07,100,14.15907001,101.34586334,0.00,34.54,60.70,1006.14,0.00,205,6.340532,393,15.26,17.27,17.94,18.33,12.468,21.4845,15.876528,3.586672,15699.83
1764753454,Asia/Bangkok,2025-12-03 16:17:00,S1-0000898463,860384061494164,84.83,100,14.15907001,101.34586334,0.00,34.31,60.94,1006.09,1.5078,180,5.215088,389,17.95,19.32,19.49,19.89,9.801872,17.6325,13.833872,2.494128,12886.22
1764753754,Asia/Bangkok,2025-12-03 16:22:00,S1-0000898463,860384061494164,84.83,100,14.15907001,101.34586334,0.00,34.26,61.76,1006.13,0.00,186,5.202812,393,13.01,15.38,16.28,16.82,9.637328,17.5995,13.889136,2.239312,12855.53
1764754056,Asia/Bangkok,2025-12-03 16:27:00,S1-0000898463,860384061494164,84.83,100,14.15907001,101.34586334,0.00,34.15,61.56,1006.15,1.5078,180,5.976444,408,21.87,23.25,22.90,22.90,11.465872,20.2485,14.997872,2.998672,14789.61
1764754354,Asia/Bangkok,2025-12-03 16:32:00,S1-0000898463,860384061494164,84.83,100,14.15907001,101.34586334,0.00,33.96,61.71,1006.13,1.756587,189,5.713148,404,13.70,14.49,14.49,14.43,11.0816,19.3365,14.173872,2.951728,14131.37
1764754654,Asia/Bangkok,2025-12-03 16:37:00,S1-0000898463,860384061494164,84.83,100,14.15911674,101.34584808,0.00,33.83,61.82,1006.21,0.00,185,4.917924,374,16.91,17.94,17.94,17.94,9.447728,16.617495,12.392,2.479728,12143.31
1764754954,Asia/Bangkok,2025-12-03 16:42:00,S1-0000898463,860384061494164,83.53,100,14.15911674,101.34584808,0.00,33.74,62.20,1006.25,1.5078,196,4.467616,375,21.58,22.82,22.82,22.82,8.6704,15.077745,11.314128,2.204112,11017.54
1764755254,Asia/Bangkok,2025-12-03 16:47:00,S1-0000898463,860384061494164,91.40,100,14.15911674,101.34584808,0.00,34.11,61.66,1006.25,1.5078,239,4.220652,437,9.47,11.34,12.02,12.36,8.828,14.254755,10.306672,2.561328,10400.13
1764755554,Asia/Bangkok,2025-12-03 16:52:00,S1-0000898463,860384061494164,95.27,100,14.15911674,101.34584808,0.00,34.51,61.52,1006.29,0.00,249,3.854952,432,9.92,10.91,10.69,11.26,8.090928,12.981435,9.2016,2.458064,9485.88
1764755854,Asia/Bangkok,2025-12-03 16:57:00,S1-0000898463,860384061494164,93.90,100,14.15911674,101.34584808,0.00,34.84,61.20,1006.30,0.00,243,3.470952,442,13.85,14.36,14.01,13.66,7.0528,11.665995,8.388272,2.0896,8525.88
1764756154,Asia/Bangkok,2025-12-03 17:02:00,S1-0000898463,860384061494164,92.29,100,14.15911674,101.34584808,0.00,35.01,60.33,1006.35,0.00,240,2.925216,431,10.65,11.84,12.14,12.29,5.7912,9.79725,7.2088,1.685328,7161.54
1764756454,Asia/Bangkok,2025-12-03 17:07:00,S1-0000898463,860384061494164,86.07,100,14.15911674,101.34584808,0.00,35.06,61.01,1006.39,0.00,235,2.228232,398,12.17,12.87,12.87,12.87,4.241328,7.413495,5.749072,1.139024,5419.08
1764756754,Asia/Bangkok,2025-12-03 17:12:00,S1-0000898463,860384061494164,83.53,100,14.15911674,101.34584808,0.00,34.85,61.06,1006.45,0.00,184,1.736824,387,16.68,20.11,22.08,23.06,3.2488,5.734005,4.589872,0.8824,4190.56
1764757054,Asia/Bangkok,2025-12-03 17:17:00,S1-0000898463,860384061494164,82.18,100,14.15911674,101.34584808,0.00,34.56,62.34,1006.53,0.00,166,1.471516,364,14.64,15.48,15.48,15.48,2.748272,4.8255,3.8448,0.7632,3527.29
1764757354,Asia/Bangkok,2025-12-03 17:22:00,S1-0000898463,860384061494164,80.76,100,14.15911674,101.34584808,0.00,34.12,61.64,1006.53,0.00,288,1.060552,374,13.26,13.84,14.02,14.02,1.8216,3.418755,2.979472,0.4456,2499.88
1764757654,Asia/Bangkok,2025-12-03 17:27:00,S1-0000898463,860384061494164,80.76,100,14.15911674,101.34584808,0.00,33.76,63.32,1006.56,0.00,114,0.813772,374,20.50,22.00,22.59,22.79,1.311728,2.575005,2.359728,0.262624,1882.93
1764757954,Asia/Bangkok,2025-12-03 17:32:00,S1-0000898463,860384061494164,80.76,100,14.15911674,101.34584808,0.00,33.48,62.80,1006.59,0.00,115,0.617952,370,11.62,12.39,12.40,12.56,0.957328,1.906005,1.764528,0.17376,1393.38
1764758255,Asia/Bangkok,2025-12-03 17:37:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,33.17,63.81,1006.62,0.00,115,0.467068,380,10.23,10.80,10.92,11.32,0.713328,1.389255,1.251472,0.1344,1016.17
1764758554,Asia/Bangkok,2025-12-03 17:42:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,32.92,64.51,1006.66,0.00,115,0.328208,384,9.02,10.14,10.63,11.33,0.4912,0.914505,0.790128,0.104,669.02
1764758855,Asia/Bangkok,2025-12-03 17:47:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,32.72,64.78,1006.75,0.00,115,0.210132,364,7.58,8.54,8.90,8.90,0.2952,0.5115,0.423472,0.0768,373.83
1764759155,Asia/Bangkok,2025-12-03 17:52:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,32.46,66.31,1006.84,0.00,115,0.128844,381,13.23,14.41,14.74,14.91,0.144912,0.233505,0.184528,0.048,170.61
1764759455,Asia/Bangkok,2025-12-03 17:57:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,32.04,67.21,1006.91,0.00,329,0.085916,389,9.62,10.16,10.17,10.34,0.057792,0.086145,0.063776,0.0256,63.29
1764759755,Asia/Bangkok,2025-12-03 18:02:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,31.68,67.75,1007.02,0.00,325,0.067584,381,13.12,13.87,13.87,13.87,0.0176,0.024,0.0192,0.0096,17.46
1764760055,Asia/Bangkok,2025-12-03 18:07:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,31.38,68.92,1007.09,0.00,21,0.062352,391,12.43,13.14,13.01,13.15,0.0032,0.0045,0.004,0.0016,4.38
1764760355,Asia/Bangkok,2025-12-03 18:12:00,S1-0000898463,860384061494164,79.29,100,14.15900898,101.34607697,0.00,31.16,67.45,1007.16,0.00,339,0.06104,386,15.50,16.45,17.02,17.31,0.00,0.0015,0.00,0.00,1.10
1764760658,Asia/Bangkok,2025-12-03 18:17:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,30.94,68.68,1007.27,0.00,36,0.03,408,17.19,19.64,20.70,21.22,0.00,0.00,0.00,0.00,0.00
1764760955,Asia/Bangkok,2025-12-03 18:22:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,30.77,70.60,1007.45,0.00,325,0.03,406,18.97,20.06,20.06,20.06,0.00,0.00,0.00,0.00,0.00
1764761255,Asia/Bangkok,2025-12-03 18:27:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,30.58,69.59,1007.47,0.00,57,0.02,401,17.01,18.15,18.29,18.35,0.00,0.00,0.00,0.00,0.00
1764761258,Asia/Bangkok,2025-12-03 18:27:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,30.58,69.59,1007.47,0.00,57,0.02,401,17.01,18.15,18.29,18.35,0.00,0.00,0.00,0.00,0.00
1764761555,Asia/Bangkok,2025-12-03 18:32:00,S1-0000898463,860384061494164,77.76,100,14.15900898,101.34607697,0.00,30.42,66.45,1007.46,3.7695,28,0.06,372,9.32,9.93,9.93,9.93,0.00,0.00,0.00,0.00,0.00
1764761855,Asia/Bangkok,2025-12-03 18:37:00,S1-0000898463,860384061494164,77.76,100,14.15895176,101.34607697,0.00,30.33,68.61,1007.64,1.040382,30,0.02,387,13.59,14.37,14.46,14.46,0.00,0.00,0.00,0.00,0.00
1764762155,Asia/Bangkok,2025-12-03 18:42:00,S1-0000898463,860384061494164,77.76,100,14.15895176,101.34607697,0.00,30.21,71.20,1007.73,0.00,103,0.03,404,22.21,23.48,23.48,23.48,0.00,0.00,0.00,0.00,0.00
1764762455,Asia/Bangkok,2025-12-03 18:47:00,S1-0000898463,860384061494164,77.76,100,14.15895176,101.34607697,0.00,29.91,68.93,1007.80,0.00,85,0.03,395,15.59,16.77,16.99,17.11,0.00,0.00,0.00,0.00,0.00
1764762755,Asia/Bangkok,2025-12-03 18:52:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.80,68.64,1007.89,0.00,98,0.03,408,11.29,13.61,15.01,15.51,0.00,0.00,0.00,0.00,0.00
1764763056,Asia/Bangkok,2025-12-03 18:57:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.73,68.36,1007.93,2.766813,23,0.04,377,15.00,16.15,16.10,16.14,0.00,0.00,0.00,0.00,0.00
1764763357,Asia/Bangkok,2025-12-03 19:02:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.77,68.47,1007.96,0.00,88,0.03,400,12.51,14.30,15.08,15.48,0.00,0.00,0.00,0.00,0.00
1764763655,Asia/Bangkok,2025-12-03 19:07:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.74,68.87,1008.02,0.00,66,0.03,385,19.03,20.13,20.13,20.13,0.00,0.00,0.00,0.00,0.00
1764763956,Asia/Bangkok,2025-12-03 19:12:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.68,68.31,1008.11,0.670971,221,0.03,384,16.91,20.01,22.03,23.04,0.00,0.00,0.00,0.00,0.00
1764764257,Asia/Bangkok,2025-12-03 19:17:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.63,68.36,1008.19,2.683884,34,0.03,382,12.16,12.86,12.86,12.86,0.00,0.00,0.00,0.00,0.00
1764764556,Asia/Bangkok,2025-12-03 19:22:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.67,67.81,1008.29,4.22184,34,0.03,376,11.30,12.78,13.55,13.90,0.00,0.00,0.00,0.00,0.00
1764764856,Asia/Bangkok,2025-12-03 19:27:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.77,67.12,1008.39,5.12652,46,0.02,386,11.27,12.05,11.95,11.95,0.00,0.00,0.00,0.00,0.00
1764765156,Asia/Bangkok,2025-12-03 19:32:00,S1-0000898463,860384061494164,76.17,100,14.15895176,101.34607697,0.00,29.83,67.19,1008.53,0.00,333,0.04,378,10.43,11.80,12.13,12.37,0.00,0.00,0.00,0.00,0.00
